project_id,account_id,provisioned_at,has_auth,has_storage,has_edge_functions,has_pgvector,time_to_first_query_min,compute_hours,db_size_mb,egress_gb,is_pro_upgrade,pro_upgrade_date,monthly_invoice_usd
proj_1072,acct_1072,2026-07-01,False,True,True,False,23.9,26.9,461.09,79.29,True,2026-07-24,242.89
proj_1073,acct_1073,2026-08-12,True,False,True,True,9.9,92.3,4290.23,43.65,False,,0.0
proj_1074,acct_1074,2026-09-09,True,False,True,False,11.0,235.4,3437.06,69.88,False,,0.0
proj_1075,acct_1075,2026-08-03,False,False,False,True,4.7,381.52,676.3,77.33,False,,0.0
proj_1076,acct_1076,2026-07-13,True,True,True,False,29.1,13.45,4429.08,17.82,False,,0.0
proj_1077,acct_1077,2026-07-21,True,False,False,False,27.5,322.79,699.02,18.8,False,,0.0
proj_1078,acct_1078,2026-07-10,True,True,True,True,10.0,337.64,2408.45,26.1,False,,0.0
proj_1079,acct_1079,2026-08-29,True,False,False,False,3.4,343.03,516.01,86.25,False,,0.0
proj_1080,acct_1080,2026-09-15,True,True,False,False,1.3,326.91,3354.27,42.25,True,2026-10-13,147.86
proj_1081,acct_1081,2026-08-20,True,False,False,False,14.7,167.53,2679.77,36.49,False,,0.0
proj_1082,acct_1082,2026-07-25,True,True,False,True,10.8,467.09,2954.86,19.76,False,,0.0
proj_1083,acct_1083,2026-09-20,True,True,True,False,14.3,25.04,3000.65,36.93,False,,0.0
proj_1084,acct_1084,2026-08-15,True,True,True,True,13.1,223.39,1495.44,3.56,True,2026-10-01,42.39
proj_1085,acct_1085,2026-09-08,True,True,True,False,19.4,215.55,1380.73,97.19,False,,0.0
proj_1086,acct_1086,2026-09-07,False,False,False,False,17.5,20.32,1639.68,3.83,False,,0.0
proj_1087,acct_1087,2026-07-18,True,False,True,False,22.7,211.26,121.69,95.04,False,,0.0
proj_1088,acct_1088,2026-07-03,False,True,True,True,8.6,151.6,2575.06,85.42,False,,0.0
proj_1089,acct_1089,2026-07-24,True,True,False,False,22.7,389.15,1391.5,67.14,False,,0.0
proj_1090,acct_1090,2026-07-29,True,True,False,True,13.0,64.88,1342.6,59.91,False,,0.0
proj_1091,acct_1091,2026-08-30,True,True,False,True,18.7,364.08,3050.49,46.06,False,,0.0
proj_1092,acct_1092,2026-09-01,True,True,False,False,10.3,411.31,767.38,85.44,False,,0.0
proj_1093,acct_1093,2026-09-16,True,True,True,False,29.1,315.69,2811.02,34.53,False,,0.0
proj_1094,acct_1094,2026-07-25,True,False,False,False,5.5,292.47,3125.08,56.49,False,,0.0
proj_1095,acct_1095,2026-06-24,True,True,False,False,11.9,268.8,1898.36,94.88,True,2026-07-20,128.7
proj_1096,acct_1096,2026-09-11,True,True,True,False,22.3,200.56,2048.5,75.13,False,,0.0
proj_1097,acct_1097,2026-07-21,True,True,True,False,28.8,380.88,1595.7,53.56,False,,0.0
proj_1098,acct_1098,2026-08-03,True,True,False,False,27.8,88.81,1449.15,53.27,False,,0.0
proj_1099,acct_1099,2026-07-20,True,False,True,False,13.1,209.13,952.49,2.9,False,,0.0
proj_1100,acct_1100,2026-06-24,True,False,False,False,8.2,284.65,2364.85,9.1,False,,0.0
proj_1101,acct_1101,2026-08-13,True,False,False,True,11.7,437.33,884.3,93.71,False,,0.0
proj_1102,acct_1102,2026-08-07,True,True,True,False,14.3,341.84,2223.83,24.19,False,,0.0
proj_1103,acct_1103,2026-07-02,True,True,False,False,27.7,79.63,2316.44,96.25,True,2026-07-05,348.96
proj_1104,acct_1104,2026-09-03,False,False,False,True,13.1,130.01,3582.72,12.1,False,,0.0
proj_1105,acct_1105,2026-09-10,True,False,True,False,25.0,362.58,209.13,39.94,False,,0.0
proj_1106,acct_1106,2026-08-17,True,True,True,True,24.9,376.79,567.8,16.9,False,,0.0
proj_1107,acct_1107,2026-09-08,True,True,False,True,10.6,346.86,2296.63,70.91,False,,0.0
proj_1108,acct_1108,2026-09-13,True,False,True,False,8.5,137.65,188.37,14.0,False,,0.0
proj_1109,acct_1109,2026-07-05,True,True,True,True,28.4,79.15,3173.13,47.53,False,,0.0
proj_1110,acct_1110,2026-07-10,True,False,True,False,25.9,128.65,1147.31,85.09,False,,0.0
proj_1111,acct_1111,2026-07-13,True,True,False,False,29.9,202.92,3096.12,17.04,False,,0.0
proj_1112,acct_1112,2026-08-11,True,True,False,False,27.9,324.19,4355.2,48.21,False,,0.0
proj_1113,acct_1113,2026-07-13,True,False,True,False,7.5,139.16,3892.29,78.93,False,,0.0
proj_1114,acct_1114,2026-09-09,True,True,False,True,22.6,409.45,3940.55,89.81,False,,0.0
proj_1115,acct_1115,2026-09-07,True,True,True,False,2.9,276.64,2678.42,74.13,False,,0.0
proj_1116,acct_1116,2026-06-28,True,True,True,False,6.3,468.17,4289.04,22.83,False,,0.0
proj_1117,acct_1117,2026-09-11,True,False,False,True,6.5,415.35,327.71,90.31,False,,0.0
proj_1118,acct_1118,2026-08-17,True,True,False,False,3.8,440.82,264.9,79.0,True,2026-09-17,80.29
proj_1119,acct_1119,2026-08-10,True,True,False,False,9.7,4.8,2154.48,90.5,False,,0.0
proj_1120,acct_1120,2026-09-18,True,True,False,False,14.2,0.25,3775.26,60.14,False,,0.0
proj_1121,acct_1121,2026-09-06,True,True,True,False,8.7,266.1,1712.3,67.78,False,,0.0
proj_1122,acct_1122,2026-08-18,True,False,True,True,26.9,254.77,2483.98,17.88,False,,0.0
proj_1123,acct_1123,2026-08-01,True,False,True,False,24.9,96.8,552.47,23.18,False,,0.0
proj_1124,acct_1124,2026-08-27,True,True,True,False,18.7,285.5,781.44,15.64,False,,0.0
proj_1125,acct_1125,2026-07-21,False,False,True,False,29.5,326.75,3945.86,77.98,False,,0.0
proj_1126,acct_1126,2026-09-01,True,False,True,True,10.7,176.97,3728.62,44.97,False,,0.0
proj_1127,acct_1127,2026-07-18,True,True,False,True,12.9,322.9,708.25,45.69,False,,0.0
proj_1128,acct_1128,2026-07-27,True,False,True,False,10.3,395.46,1635.17,56.0,False,,0.0
proj_1129,acct_1129,2026-09-17,True,True,True,True,5.7,361.42,4708.06,59.29,False,,0.0
proj_1130,acct_1130,2026-06-29,True,True,False,False,8.2,493.46,2934.71,5.93,True,2026-07-21,156.12
proj_1131,acct_1131,2026-08-12,True,True,False,False,3.1,488.59,3664.92,82.43,False,,0.0
proj_1132,acct_1132,2026-08-19,True,True,False,False,16.9,330.35,2787.81,81.73,False,,0.0
proj_1133,acct_1133,2026-07-22,True,True,False,False,10.1,426.72,4526.47,44.58,False,,0.0
proj_1134,acct_1134,2026-07-01,True,True,True,True,29.2,129.51,3022.05,93.27,True,2026-08-12,220.12
proj_1135,acct_1135,2026-08-30,False,False,False,True,29.7,186.74,2832.92,99.57,False,,0.0
proj_1136,acct_1136,2026-08-10,True,True,False,False,22.3,282.65,4871.4,78.06,False,,0.0
proj_1137,acct_1137,2026-07-31,True,True,False,True,3.1,341.98,4090.6,46.57,False,,0.0
proj_1138,acct_1138,2026-07-12,True,True,False,False,16.3,346.29,4102.84,43.24,True,2026-08-18,164.56
proj_1139,acct_1139,2026-07-30,True,True,False,True,7.5,337.27,1639.83,45.78,False,,0.0
proj_1140,acct_1140,2026-06-23,False,False,False,True,5.3,154.24,513.47,53.34,False,,0.0
proj_1141,acct_1141,2026-08-20,True,True,False,False,10.1,115.05,1051.95,30.29,False,,0.0
proj_1142,acct_1142,2026-07-22,True,False,False,True,26.5,472.19,624.32,94.8,True,2026-09-16,378.37
proj_1143,acct_1143,2026-08-12,True,True,True,True,12.0,407.25,473.33,17.51,False,,0.0
proj_1144,acct_1144,2026-07-20,True,True,False,False,11.4,497.68,2081.49,21.03,True,2026-08-22,195.93
proj_1145,acct_1145,2026-06-28,True,False,True,False,13.2,480.78,509.33,36.04,False,,0.0
proj_1146,acct_1146,2026-06-23,True,False,True,False,3.4,321.79,1954.53,47.14,False,,0.0
proj_1147,acct_1147,2026-08-03,True,False,True,False,6.1,4.64,2597.92,14.02,False,,0.0
proj_1148,acct_1148,2026-07-08,True,False,False,False,11.8,207.44,795.84,17.24,False,,0.0
proj_1149,acct_1149,2026-08-17,True,False,True,False,4.2,81.19,2492.8,30.61,False,,0.0
proj_1150,acct_1150,2026-07-30,True,True,True,True,14.6,367.48,730.26,40.77,False,,0.0
proj_1151,acct_1151,2026-08-13,True,True,False,True,29.7,56.21,2383.69,98.34,False,,0.0
proj_1152,acct_1152,2026-07-10,True,False,False,False,14.6,451.44,649.71,65.64,False,,0.0
proj_1153,acct_1153,2026-09-16,True,False,False,True,7.4,64.9,4712.02,22.56,True,2026-09-23,365.7
proj_1154,acct_1154,2026-08-22,False,True,True,True,20.1,164.31,4870.04,66.84,False,,0.0
proj_1155,acct_1155,2026-07-25,True,True,False,False,17.8,467.31,180.78,90.6,False,,0.0
proj_1156,acct_1156,2026-07-04,True,False,True,False,25.2,118.91,1989.85,1.17,False,,0.0
proj_1157,acct_1157,2026-08-25,True,False,False,False,29.8,226.6,1321.4,43.99,False,,0.0
proj_1158,acct_1158,2026-07-17,True,False,True,False,15.1,274.45,3319.61,66.8,False,,0.0
proj_1159,acct_1159,2026-07-18,True,True,False,False,4.7,113.56,2292.59,11.11,False,,0.0
proj_1160,acct_1160,2026-08-05,True,True,False,False,28.2,483.15,4858.68,18.26,False,,0.0
proj_1161,acct_1161,2026-09-17,True,False,False,True,22.6,262.79,3901.89,56.29,False,,0.0
proj_1162,acct_1162,2026-07-26,False,True,True,False,16.4,187.24,509.69,16.56,False,,0.0
proj_1163,acct_1163,2026-07-05,False,False,True,False,18.7,429.15,1399.32,95.91,False,,0.0
proj_1164,acct_1164,2026-07-14,True,True,False,False,10.3,360.77,1506.97,7.49,False,,0.0
proj_1165,acct_1165,2026-08-21,True,False,False,True,22.9,70.15,2409.85,16.03,False,,0.0
proj_1166,acct_1166,2026-08-28,True,True,False,False,8.2,175.2,1139.26,94.91,True,2026-09-23,83.65
proj_1167,acct_1167,2026-06-27,True,True,True,False,19.5,260.31,2625.96,77.17,False,,0.0
proj_1168,acct_1168,2026-08-31,True,True,True,False,14.2,35.2,4895.17,91.05,False,,0.0
proj_1169,acct_1169,2026-08-06,False,True,False,True,19.2,212.96,850.6,70.98,False,,0.0
proj_1170,acct_1170,2026-08-07,True,True,True,False,18.5,299.52,1819.12,86.94,False,,0.0
proj_1171,acct_1171,2026-07-17,True,False,False,True,22.0,137.93,1265.84,50.78,False,,0.0
proj_1172,acct_1172,2026-08-01,False,True,True,False,8.0,247.49,2959.51,66.56,True,2026-09-20,417.47
proj_1173,acct_1173,2026-07-25,True,False,True,False,27.8,191.29,3012.29,59.03,False,,0.0
proj_1174,acct_1174,2026-07-16,True,True,False,False,20.5,451.89,2114.93,39.37,False,,0.0
proj_1175,acct_1175,2026-06-27,True,True,False,False,2.1,199.35,4028.05,74.44,False,,0.0
proj_1176,acct_1176,2026-08-18,True,True,False,False,9.5,206.07,151.59,45.66,False,,0.0
proj_1177,acct_1177,2026-08-29,False,True,False,True,13.9,23.9,2296.44,99.1,False,,0.0
proj_1178,acct_1178,2026-08-25,True,False,False,False,12.6,174.27,4079.19,84.47,False,,0.0
proj_1179,acct_1179,2026-08-11,True,True,False,False,10.2,152.92,4571.71,9.04,False,,0.0
proj_1180,acct_1180,2026-09-20,True,False,True,False,15.1,168.5,2194.47,36.15,False,,0.0
proj_1181,acct_1181,2026-07-03,True,True,False,False,21.3,280.24,3786.29,53.83,False,,0.0
proj_1182,acct_1182,2026-09-08,True,True,False,False,12.7,131.69,3582.28,53.28,False,,0.0
proj_1183,acct_1183,2026-07-29,True,False,False,False,9.5,285.05,420.24,99.94,False,,0.0
proj_1184,acct_1184,2026-07-22,True,True,False,True,7.5,347.54,1102.69,87.51,False,,0.0
proj_1185,acct_1185,2026-09-08,True,True,False,False,15.0,219.47,2786.05,99.84,False,,0.0
proj_1186,acct_1186,2026-08-29,False,True,False,False,29.4,373.4,3536.66,98.19,False,,0.0
proj_1187,acct_1187,2026-09-03,True,True,False,True,16.7,38.52,3469.06,32.17,False,,0.0
proj_1188,acct_1188,2026-08-29,True,True,True,False,29.6,354.18,2681.45,10.48,False,,0.0
proj_1189,acct_1189,2026-09-15,True,False,False,False,29.6,232.64,2875.55,5.32,False,,0.0
proj_1190,acct_1190,2026-08-18,True,True,False,True,14.0,325.14,4480.25,47.66,False,,0.0
proj_1191,acct_1191,2026-09-05,True,True,False,False,28.5,363.88,3570.92,49.08,False,,0.0
proj_1192,acct_1192,2026-09-13,False,True,False,False,20.6,165.27,2853.59,87.6,False,,0.0
proj_1193,acct_1193,2026-08-31,True,False,False,False,29.2,26.49,3774.79,58.74,False,,0.0
proj_1194,acct_1194,2026-07-01,True,True,False,False,8.2,300.76,3796.52,17.93,False,,0.0
proj_1195,acct_1195,2026-08-24,True,True,True,False,21.3,342.68,4026.52,38.13,False,,0.0
proj_1196,acct_1196,2026-08-08,True,True,True,False,8.3,45.37,1309.92,20.06,False,,0.0
proj_1197,acct_1197,2026-07-30,True,False,False,True,18.6,491.01,305.14,37.31,False,,0.0
proj_1198,acct_1198,2026-07-02,True,True,True,False,17.3,429.68,4779.0,18.85,False,,0.0
proj_1199,acct_1199,2026-07-26,True,False,True,False,5.5,187.08,892.87,44.07,False,,0.0
proj_1200,acct_1200,2026-08-10,True,False,False,False,28.1,444.12,3970.3,12.03,False,,0.0
