date,channel,region,spend,impressions,clicks,platform_reported_conversions
2026-09-02,community_events,US-East,182.79,17459,788,37
2026-09-02,community_events,US-West,172.54,14987,322,23
2026-09-02,community_events,EU-Central,131.46,11176,429,16
2026-09-02,community_events,APAC-SG,128.14,11596,197,6
2026-09-02,community_events,LATAM,130.2,11283,319,23
2026-09-02,organic_direct,US-East,48.6,3811,98,7
2026-09-02,organic_direct,US-West,46.41,4340,90,5
2026-09-02,organic_direct,EU-Central,39.38,3773,143,9
2026-09-02,organic_direct,APAC-SG,33.21,2479,123,6
2026-09-02,organic_direct,LATAM,45.4,2443,34,2
2026-09-03,paid_search,US-East,537.36,38983,783,39
2026-09-03,paid_search,US-West,537.52,28843,1089,70
2026-09-03,paid_search,EU-Central,417.91,36482,1613,70
2026-09-03,paid_search,APAC-SG,282.58,15749,735,29
2026-09-03,paid_search,LATAM,402.22,29859,380,20
2026-09-03,paid_social,US-East,304.34,29673,463,32
2026-09-03,paid_social,US-West,397.63,23273,249,6
2026-09-03,paid_social,EU-Central,236.65,18158,465,11
2026-09-03,paid_social,APAC-SG,277.96,23312,376,15
2026-09-03,paid_social,LATAM,174.3,9015,333,10
2026-09-03,developer_sponsorship,US-East,268.33,24639,1046,61
2026-09-03,developer_sponsorship,US-West,248.57,23576,604,23
2026-09-03,developer_sponsorship,EU-Central,131.66,6613,270,17
2026-09-03,developer_sponsorship,APAC-SG,201.17,13826,270,6
2026-09-03,developer_sponsorship,LATAM,133.42,13270,311,9
2026-09-03,community_events,US-East,198.25,12098,547,37
2026-09-03,community_events,US-West,197.71,11545,192,8
2026-09-03,community_events,EU-Central,103.22,6849,222,6
2026-09-03,community_events,APAC-SG,98.91,7624,362,9
2026-09-03,community_events,LATAM,86.97,5899,99,4
2026-09-03,organic_direct,US-East,53.38,3707,105,2
2026-09-03,organic_direct,US-West,65.4,5395,133,3
2026-09-03,organic_direct,EU-Central,37.4,2433,82,6
2026-09-03,organic_direct,APAC-SG,30.44,2338,116,8
2026-09-03,organic_direct,LATAM,28.1,2752,93,7
2026-09-04,paid_search,US-East,670.67,56265,2751,169
2026-09-04,paid_search,US-West,494.58,40440,1834,71
2026-09-04,paid_search,EU-Central,544.92,40382,945,53
2026-09-04,paid_search,APAC-SG,420.41,29058,1035,35
2026-09-04,paid_search,LATAM,368.37,36622,706,40
2026-09-04,paid_social,US-East,445.7,29167,1152,75
2026-09-04,paid_social,US-West,353.71,18745,468,17
2026-09-04,paid_social,EU-Central,213.57,12861,148,11
2026-09-04,paid_social,APAC-SG,254.12,24724,978,38
2026-09-04,paid_social,LATAM,182.04,14960,604,30
2026-09-04,developer_sponsorship,US-East,308.77,25443,547,11
2026-09-04,developer_sponsorship,US-West,265.8,17692,348,18
2026-09-04,developer_sponsorship,EU-Central,223.92,18641,371,22
2026-09-04,developer_sponsorship,APAC-SG,181.07,14558,367,14
2026-09-04,developer_sponsorship,LATAM,135.16,6798,304,7
2026-09-04,community_events,US-East,146.79,11995,187,6
2026-09-04,community_events,US-West,124.58,9920,429,32
2026-09-04,community_events,EU-Central,113.64,6126,238,9
2026-09-04,community_events,APAC-SG,135.96,8462,144,5
2026-09-04,community_events,LATAM,91.48,6624,234,8
2026-09-04,organic_direct,US-East,70.13,3787,185,8
2026-09-04,organic_direct,US-West,44.04,3173,95,6
2026-09-04,organic_direct,EU-Central,52.03,4733,197,4
2026-09-04,organic_direct,APAC-SG,37.15,3443,138,10
2026-09-04,organic_direct,LATAM,37.0,2132,83,2
2026-09-05,paid_search,US-East,586.91,42656,1066,60
2026-09-05,paid_search,US-West,408.74,23229,668,19
2026-09-05,paid_search,EU-Central,366.2,18544,556,35
2026-09-05,paid_search,APAC-SG,397.95,38316,1824,142
2026-09-05,paid_search,LATAM,323.36,24083,858,47
2026-09-05,paid_social,US-East,340.3,17675,828,35
2026-09-05,paid_social,US-West,342.99,20480,562,19
2026-09-05,paid_social,EU-Central,336.92,29012,881,43
2026-09-05,paid_social,APAC-SG,267.14,22659,816,61
2026-09-05,paid_social,LATAM,239.69,14888,169,11
2026-09-05,developer_sponsorship,US-East,258.86,21697,822,48
2026-09-05,developer_sponsorship,US-West,188.5,13717,510,17
2026-09-05,developer_sponsorship,EU-Central,191.03,18642,813,16
2026-09-05,developer_sponsorship,APAC-SG,186.01,15293,713,31
2026-09-05,developer_sponsorship,LATAM,147.24,13995,430,13
2026-09-05,community_events,US-East,171.68,15706,315,12
2026-09-05,community_events,US-West,211.3,17521,443,17
2026-09-05,community_events,EU-Central,127.84,11993,468,11
2026-09-05,community_events,APAC-SG,129.8,11530,274,7
2026-09-05,community_events,LATAM,120.67,11644,301,11
2026-09-05,organic_direct,US-East,77.53,7041,70,1
2026-09-05,organic_direct,US-West,61.48,4687,169,10
2026-09-05,organic_direct,EU-Central,36.11,2481,94,2
2026-09-05,organic_direct,APAC-SG,32.37,3153,88,6
2026-09-05,organic_direct,LATAM,28.4,1503,26,1
2026-09-06,paid_search,US-East,513.37,48828,1286,74
2026-09-06,paid_search,US-West,591.06,55215,919,34
2026-09-06,paid_search,EU-Central,416.99,26619,630,34
2026-09-06,paid_search,APAC-SG,394.7,33012,463,10
2026-09-06,paid_search,LATAM,402.88,20289,675,53
2026-09-06,paid_social,US-East,272.92,20773,213,11
2026-09-06,paid_social,US-West,426.41,37553,1775,85
2026-09-06,paid_social,EU-Central,243.6,17410,432,31
2026-09-06,paid_social,APAC-SG,311.92,28335,1349,80
2026-09-06,paid_social,LATAM,194.68,10291,249,9
2026-09-06,developer_sponsorship,US-East,182.43,13289,504,32
2026-09-06,developer_sponsorship,US-West,271.21,15443,526,37
2026-09-06,developer_sponsorship,EU-Central,156.18,13269,565,23
2026-09-06,developer_sponsorship,APAC-SG,171.36,14213,412,18
2026-09-06,developer_sponsorship,LATAM,113.79,11300,545,37
2026-09-06,community_events,US-East,127.8,8691,102,6
2026-09-06,community_events,US-West,147.73,10668,365,16
2026-09-06,community_events,EU-Central,144.12,7792,211,16
2026-09-06,community_events,APAC-SG,151.02,15002,664,49
2026-09-06,community_events,LATAM,119.76,7747,137,3
2026-09-06,organic_direct,US-East,60.72,4772,211,10
2026-09-06,organic_direct,US-West,42.72,3838,84,5
2026-09-06,organic_direct,EU-Central,46.32,4342,72,3
2026-09-06,organic_direct,APAC-SG,30.78,2558,50,1
2026-09-06,organic_direct,LATAM,40.32,3346,45,2
2026-09-07,paid_search,US-East,677.68,39313,1853,137
2026-09-07,paid_search,US-West,637.88,38922,790,38
2026-09-07,paid_search,EU-Central,557.33,31296,482,25
2026-09-07,paid_search,APAC-SG,454.1,24758,932,67
2026-09-07,paid_search,LATAM,440.67,38918,1324,77
2026-09-07,paid_social,US-East,333.43,28632,1129,48
2026-09-07,paid_social,US-West,358.14,27968,1237,84
2026-09-07,paid_social,EU-Central,225.22,12563,169,4
2026-09-07,paid_social,APAC-SG,274.64,26601,1058,28
2026-09-07,paid_social,LATAM,193.33,17915,862,47
2026-09-07,developer_sponsorship,US-East,168.24,8932,280,19
2026-09-07,developer_sponsorship,US-West,283.34,18695,459,27
2026-09-07,developer_sponsorship,EU-Central,212.03,16111,548,18
2026-09-07,developer_sponsorship,APAC-SG,149.95,11533,327,9
2026-09-07,developer_sponsorship,LATAM,177.2,16277,488,23
2026-09-07,community_events,US-East,190.96,10940,400,27
2026-09-07,community_events,US-West,185.09,14796,330,26
2026-09-07,community_events,EU-Central,104.5,10433,399,19
2026-09-07,community_events,APAC-SG,143.67,10739,409,17
2026-09-07,community_events,LATAM,135.31,9019,388,12
2026-09-07,organic_direct,US-East,68.38,6189,235,5
2026-09-07,organic_direct,US-West,67.06,3953,116,5
2026-09-07,organic_direct,EU-Central,58.08,4818,211,16
2026-09-07,organic_direct,APAC-SG,41.15,2751,102,8
2026-09-07,organic_direct,LATAM,40.41,2810,87,3
2026-09-08,paid_search,US-East,670.7,40077,1773,77
2026-09-08,paid_search,US-West,428.2,37516,1246,85
2026-09-08,paid_search,EU-Central,544.45,46539,1317,39
2026-09-08,paid_search,APAC-SG,313.01,26542,574,16
2026-09-08,paid_search,LATAM,290.81,25422,1001,20
2026-09-08,paid_social,US-East,408.81,32207,1195,94
2026-09-08,paid_social,US-West,260.23,25377,687,48
2026-09-08,paid_social,EU-Central,339.01,18578,909,27
2026-09-08,paid_social,APAC-SG,175.56,17382,625,34
2026-09-08,paid_social,LATAM,269.19,21898,572,12
2026-09-08,developer_sponsorship,US-East,202.68,15085,565,43
2026-09-08,developer_sponsorship,US-West,240.17,16516,622,42
2026-09-08,developer_sponsorship,EU-Central,197.12,17521,781,46
2026-09-08,developer_sponsorship,APAC-SG,138.42,11441,282,7
2026-09-08,developer_sponsorship,LATAM,104.94,7813,287,14
2026-09-08,community_events,US-East,128.49,10105,332,12
2026-09-08,community_events,US-West,189.29,16982,292,14
2026-09-08,community_events,EU-Central,146.71,10516,345,8
2026-09-08,community_events,APAC-SG,88.57,8453,353,10
2026-09-08,community_events,LATAM,124.71,6358,204,10
2026-09-08,organic_direct,US-East,71.24,5302,163,8
2026-09-08,organic_direct,US-West,62.05,5553,83,5
2026-09-08,organic_direct,EU-Central,57.57,5462,94,5
2026-09-08,organic_direct,APAC-SG,32.32,2512,105,2
2026-09-08,organic_direct,LATAM,27.21,1641,26,1
2026-09-09,paid_search,US-East,726.52,37597,1849,93
2026-09-09,paid_search,US-West,504.97,38994,1049,80
2026-09-09,paid_search,EU-Central,315.02,20485,980,50
2026-09-09,paid_search,APAC-SG,467.87,38813,1078,58
2026-09-09,paid_search,LATAM,390.97,29765,1471,60
2026-09-09,paid_social,US-East,368.25,22276,310,21
2026-09-09,paid_social,US-West,277.95,16511,363,25
2026-09-09,paid_social,EU-Central,344.1,27564,513,21
2026-09-09,paid_social,APAC-SG,186.5,15128,196,6
2026-09-09,paid_social,LATAM,195.1,18570,482,12
2026-09-09,developer_sponsorship,US-East,204.6,14581,550,28
2026-09-09,developer_sponsorship,US-West,163.31,14148,704,43
2026-09-09,developer_sponsorship,EU-Central,146.8,10071,365,25
2026-09-09,developer_sponsorship,APAC-SG,170.07,12072,194,15
2026-09-09,developer_sponsorship,LATAM,134.42,6895,235,5
2026-09-09,community_events,US-East,139.46,7739,247,5
2026-09-09,community_events,US-West,178.88,12189,284,10
2026-09-09,community_events,EU-Central,164.88,10105,105,4
2026-09-09,community_events,APAC-SG,153.75,10598,150,11
2026-09-09,community_events,LATAM,84.57,7308,162,11
2026-09-09,organic_direct,US-East,59.63,4558,173,12
2026-09-09,organic_direct,US-West,56.7,4557,208,6
2026-09-09,organic_direct,EU-Central,57.06,3964,94,6
2026-09-09,organic_direct,APAC-SG,51.23,3923,132,9
2026-09-09,organic_direct,LATAM,34.51,1945,20,1
2026-09-10,paid_search,US-East,475.98,26806,674,43
2026-09-10,paid_search,US-West,402.45,34719,1700,106
2026-09-10,paid_search,EU-Central,382.26,30747,1176,36
2026-09-10,paid_search,APAC-SG,516.7,46463,1398,51
2026-09-10,paid_search,LATAM,334.83,32506,1471,101
2026-09-10,paid_social,US-East,317.92,29533,1414,62
2026-09-10,paid_social,US-West,292.92,15966,210,13
2026-09-10,paid_social,EU-Central,342.07,19927,245,15
2026-09-10,paid_social,APAC-SG,247.8,18496,831,64
2026-09-10,paid_social,LATAM,200.42,15118,593,28
2026-09-10,developer_sponsorship,US-East,242.16,24191,1101,68
2026-09-10,developer_sponsorship,US-West,207.52,16770,778,50
2026-09-10,developer_sponsorship,EU-Central,203.13,17292,691,23
2026-09-10,developer_sponsorship,APAC-SG,182.94,17844,766,55
2026-09-10,developer_sponsorship,LATAM,142.36,11454,392,30
2026-09-10,community_events,US-East,198.85,18711,578,19
2026-09-10,community_events,US-West,122.94,11306,345,26
2026-09-10,community_events,EU-Central,128.74,8877,221,5
2026-09-10,community_events,APAC-SG,149.81,9361,295,19
2026-09-10,community_events,LATAM,80.93,5257,114,3
2026-09-10,organic_direct,US-East,68.57,5378,100,3
2026-09-10,organic_direct,US-West,69.29,5692,244,5
2026-09-10,organic_direct,EU-Central,44.0,3559,105,4
2026-09-10,organic_direct,APAC-SG,42.77,2841,68,1
2026-09-10,organic_direct,LATAM,43.19,2561,61,1
2026-09-11,paid_search,US-East,597.14,32387,990,28
2026-09-11,paid_search,US-West,425.87,31672,513,30
2026-09-11,paid_search,EU-Central,376.05,26236,576,26
2026-09-11,paid_search,APAC-SG,323.72,29321,420,19
2026-09-11,paid_search,LATAM,421.27,24472,590,27
2026-09-11,paid_social,US-East,329.6,30826,552,17
2026-09-11,paid_social,US-West,238.97,16662,662,49
2026-09-11,paid_social,EU-Central,214.97,12887,375,22
2026-09-11,paid_social,APAC-SG,206.28,14657,469,31
2026-09-11,paid_social,LATAM,237.0,15699,636,46
2026-09-11,developer_sponsorship,US-East,240.27,23108,1010,43
2026-09-11,developer_sponsorship,US-West,168.48,9332,101,2
2026-09-11,developer_sponsorship,EU-Central,180.0,15906,309,18
2026-09-11,developer_sponsorship,APAC-SG,144.85,14314,565,26
2026-09-11,developer_sponsorship,LATAM,122.32,9087,367,12
2026-09-11,community_events,US-East,142.47,10765,215,14
2026-09-11,community_events,US-West,201.05,20047,398,27
2026-09-11,community_events,EU-Central,110.57,9434,399,24
2026-09-11,community_events,APAC-SG,120.17,7097,352,19
2026-09-11,community_events,LATAM,113.47,6974,106,2
2026-09-11,organic_direct,US-East,77.65,7489,202,11
2026-09-11,organic_direct,US-West,41.5,2180,57,2
2026-09-11,organic_direct,EU-Central,48.6,2992,70,3
2026-09-11,organic_direct,APAC-SG,40.24,3307,73,2
2026-09-11,organic_direct,LATAM,30.39,2052,54,2
2026-09-12,paid_search,US-East,437.12,22749,274,17
2026-09-12,paid_search,US-West,454.95,33485,1551,40
2026-09-12,paid_search,EU-Central,364.91,35548,872,33
2026-09-12,paid_search,APAC-SG,303.25,15369,492,35
2026-09-12,paid_search,LATAM,314.55,27386,669,44
2026-09-12,paid_social,US-East,366.23,25115,904,29
2026-09-12,paid_social,US-West,307.04,28972,440,28
2026-09-12,paid_social,EU-Central,208.5,16539,768,45
2026-09-12,paid_social,APAC-SG,195.42,16656,783,19
2026-09-12,paid_social,LATAM,215.87,14494,565,44
2026-09-12,developer_sponsorship,US-East,197.09,16957,199,6
2026-09-12,developer_sponsorship,US-West,226.67,14195,639,45
2026-09-12,developer_sponsorship,EU-Central,223.94,22115,1012,47
2026-09-12,developer_sponsorship,APAC-SG,180.86,17279,219,9
2026-09-12,developer_sponsorship,LATAM,176.23,13251,144,8
2026-09-12,community_events,US-East,201.24,11359,134,7
2026-09-12,community_events,US-West,194.14,16441,651,28
2026-09-12,community_events,EU-Central,149.96,14023,685,20
2026-09-12,community_events,APAC-SG,138.05,9554,393,17
2026-09-12,community_events,LATAM,90.6,5363,87,2
2026-09-12,organic_direct,US-East,67.08,6302,262,12
2026-09-12,organic_direct,US-West,61.86,4717,104,3
2026-09-12,organic_direct,EU-Central,50.62,3928,66,1
2026-09-12,organic_direct,APAC-SG,33.72,1751,27,1
2026-09-12,organic_direct,LATAM,43.97,2793,116,6
2026-09-13,paid_search,US-East,509.64,46464,1458,29
2026-09-13,paid_search,US-West,499.66,40101,993,24
2026-09-13,paid_search,EU-Central,505.47,39155,1522,67
2026-09-13,paid_search,APAC-SG,426.76,28265,347,23
2026-09-13,paid_search,LATAM,418.03,25484,1238,37
2026-09-13,paid_social,US-East,461.87,35503,1744,116
2026-09-13,paid_social,US-West,385.54,21328,849,36
2026-09-13,paid_social,EU-Central,294.92,27575,975,51
2026-09-13,paid_social,APAC-SG,285.63,17432,361,19
2026-09-13,paid_social,LATAM,248.77,21803,353,11
2026-09-13,developer_sponsorship,US-East,272.59,18653,859,22
2026-09-13,developer_sponsorship,US-West,177.96,10544,469,14
2026-09-13,developer_sponsorship,EU-Central,178.98,15477,555,11
2026-09-13,developer_sponsorship,APAC-SG,127.64,7516,193,10
2026-09-13,developer_sponsorship,LATAM,103.83,5565,110,8
2026-09-13,community_events,US-East,230.8,12696,394,25
2026-09-13,community_events,US-West,195.49,15671,393,8
2026-09-13,community_events,EU-Central,161.45,14235,509,11
2026-09-13,community_events,APAC-SG,101.88,5519,86,4
2026-09-13,community_events,LATAM,74.35,7309,353,9
2026-09-13,organic_direct,US-East,68.5,4583,175,5
2026-09-13,organic_direct,US-West,54.35,4247,117,3
2026-09-13,organic_direct,EU-Central,40.46,2335,28,1
2026-09-13,organic_direct,APAC-SG,43.06,2417,103,2
2026-09-13,organic_direct,LATAM,30.73,2322,100,2
2026-09-14,paid_search,US-East,748.38,38317,1037,29
2026-09-14,paid_search,US-West,601.27,36854,1664,71
2026-09-14,paid_search,EU-Central,553.74,50467,731,22
2026-09-14,paid_search,APAC-SG,306.43,16880,814,33
2026-09-14,paid_search,LATAM,374.3,20929,982,73
2026-09-14,paid_social,US-East,445.45,35736,611,31
2026-09-14,paid_social,US-West,349.72,29366,470,28
2026-09-14,paid_social,EU-Central,237.85,21615,517,13
2026-09-14,paid_social,APAC-SG,299.94,24920,1179,80
2026-09-14,paid_social,LATAM,236.62,12734,128,9
2026-09-14,developer_sponsorship,US-East,189.4,15680,357,15
2026-09-14,developer_sponsorship,US-West,249.22,22249,648,15
2026-09-14,developer_sponsorship,EU-Central,188.41,18460,390,9
2026-09-14,developer_sponsorship,APAC-SG,207.5,12261,311,12
2026-09-14,developer_sponsorship,LATAM,133.6,11312,300,20
2026-09-14,community_events,US-East,162.01,14598,527,18
2026-09-14,community_events,US-West,156.95,11748,368,19
2026-09-14,community_events,EU-Central,161.03,11148,370,16
2026-09-14,community_events,APAC-SG,125.61,10636,424,26
2026-09-14,community_events,LATAM,88.32,4428,220,4
2026-09-14,organic_direct,US-East,62.1,6078,284,6
2026-09-14,organic_direct,US-West,50.03,4624,206,14
2026-09-14,organic_direct,EU-Central,39.46,2257,99,7
2026-09-14,organic_direct,APAC-SG,49.91,3100,133,3
2026-09-14,organic_direct,LATAM,27.39,2687,102,4
2026-09-15,paid_search,US-East,429.48,42194,1049,65
2026-09-15,paid_search,US-West,603.71,32412,1409,101
2026-09-15,paid_search,EU-Central,323.15,22058,290,7
2026-09-15,paid_search,APAC-SG,416.6,37779,604,18
2026-09-15,paid_search,LATAM,401.15,35062,1330,50
2026-09-15,paid_social,US-East,340.89,22794,940,58
2026-09-15,paid_social,US-West,287.78,16632,752,16
2026-09-15,paid_social,EU-Central,310.68,23352,243,17
2026-09-15,paid_social,APAC-SG,265.91,24942,802,55
2026-09-15,paid_social,LATAM,262.81,19735,757,34
2026-09-15,developer_sponsorship,US-East,190.58,18801,580,45
2026-09-15,developer_sponsorship,US-West,170.52,10332,359,11
2026-09-15,developer_sponsorship,EU-Central,145.84,12731,412,29
2026-09-15,developer_sponsorship,APAC-SG,190.39,13978,314,18
2026-09-15,developer_sponsorship,LATAM,167.49,9754,410,24
2026-09-15,community_events,US-East,147.03,8148,106,5
2026-09-15,community_events,US-West,199.31,10245,218,11
2026-09-15,community_events,EU-Central,99.79,7968,320,12
2026-09-15,community_events,APAC-SG,123.72,10135,114,4
2026-09-15,community_events,LATAM,135.03,10564,343,23
2026-09-15,organic_direct,US-East,43.64,2868,136,2
2026-09-15,organic_direct,US-West,50.27,3223,83,2
2026-09-15,organic_direct,EU-Central,51.8,4469,218,13
2026-09-15,organic_direct,APAC-SG,30.34,2134,84,2
2026-09-15,organic_direct,LATAM,41.46,2384,79,3
